nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
          19   1.0705097057E-03   7.8287994471E-03   4.8801306300E-02   3.5004488558E-03   5.0678312852E-03   1.1699927750E-01   1.1716128623E-01   1.2738843079E+04
          20   1.0735944191E-03   6.9986822360E-03   4.9176963603E-02   3.5379847005E-03   5.1006956627E-03   1.1702339029E-01   1.1718791878E-01   1.2738069132E+04
          21   1.0743871573E-03   7.4487631691E-03   4.9200945701E-02   3.5171151425E-03   5.0868048308E-03   1.1698380305E-01   1.1714715472E-01   1.2738288561E+04
          22   1.0762597024E-03   7.8751089233E-03   4.8793642072E-02   3.5023033496E-03   5.0805809118E-03   1.1697164308E-01   1.1713429777E-01   1.2738865315E+04
          23   1.0799291974E-03   8.2067777936E-03   4.7457520094E-02   3.5020970882E-03   5.0911436806E-03   1.1702403247E-01   1.1718706671E-01   1.2740192919E+04
          24   1.0818705443E-03   6.9290451730E-03   4.8787903021E-02   3.5506939287E-03   5.1274320029E-03   1.1702041763E-01   1.1718650147E-01   1.2738330447E+04
          25   1.0870865532E-03   8.1890902310E-03   4.8390027047E-02   3.4989056123E-03   5.1004456797E-03   1.1692953891E-01   1.1709301412E-01   1.2739364675E+04
          26   1.0891808368E-03   7.1514366869E-03   4.9447818969E-02   3.5389286713E-03   5.1316050745E-03   1.1692528188E-01   1.1709132730E-01   1.2737891589E+04
          27   1.0924385825E-03   7.0176708128E-03   4.8431540580E-02   3.5571995224E-03   5.1540492723E-03   1.1699310429E-01   1.1716059211E-01   1.2738649506E+04
          28   1.0939755174E-03   8.3811966981E-03   4.7462267581E-02   3.5035297682E-03   5.1198604782E-03   1.1695028544E-01   1.1711471708E-01   1.2740263936E+04
          29   1.0976470188E-03   8.3024363751E-03   4.7320958721E-02   3.5110685267E-03   5.1330309644E-03   1.1695062724E-01   1.1711586067E-01   1.2740330643E+04
          30   1.0977693377E-03   7.2222014930E-03   4.8039350401E-02   3.5549659538E-03   5.1639097861E-03   1.1698223903E-01   1.1715010882E-01   1.2739079745E+04
          31   1.0983154353E-03   6.8610600486E-03   4.9338525846E-02   3.5599849794E-03   5.1655636210E-03   1.1691523488E-01   1.1708342619E-01   1.2737806955E+04
          32   1.1003952663E-03   7.3251590662E-03   4.7889527742E-02   3.5533502401E-03   5.1682762656E-03   1.1697365248E-01   1.1714167811E-01   1.2739260045E+04
          33   1.1023933706E-03   8.2325952291E-03   4.8426197240E-02   3.5069990466E-03   5.1364442192E-03   1.1685848488E-01   1.1702387615E-01   1.2739330200E+04
          34   1.1031445125E-03   6.7874223691E-03   4.9102489426E-02   3.5690539739E-03   5.1824091863E-03   1.1691644673E-01   1.1708565680E-01   1.2737951058E+04
          35   1.1058946398E-03   8.0316637347E-03   4.8765726666E-02   3.5155496005E-03   5.1488147597E-03   1.1683505570E-01   1.1700128043E-01   1.2738919612E+04
          36   1.1060488712E-03   6.8227132587E-03   4.9499604770E-02   3.5655846956E-03   5.1846205491E-03   1.1687315142E-01   1.1704241628E-01   1.2737643202E+04
          37   1.1088151664E-03   6.7537833449E-03   4.9206224220E-02   3.5735629208E-03   5.1967151216E-03   1.1688697899E-01   1.1705700346E-01   1.2737835913E+04
          38   1.1103769357E-03   7.0272076716E-03   4.9643755224E-02   3.5575061270E-03   5.1867825732E-03   1.1682914143E-01   1.1699831986E-01   1.2737624931E+04
          39   1.1113126777E-03   7.2808695079E-03   4.7901553315E-02   3.5628289700E-03   5.1968236668E-03   1.1692894851E-01   1.1709858977E-01   1.2739201956E+04
          40   1.1139824091E-03   7.6384815638E-03   4.9274760631E-02   3.5346761574E-03   5.1776927306E-03   1.1679428767E-01   1.1696242162E-01   1.2738258913E+04
          41   1.1169642888E-03   7.4652554923E-03   4.9463858497E-02   3.5430659761E-03   5.1893606874E-03   1.1678105049E-01   1.1694997450E-01   1.2737998804E+04
          42   1.1181904696E-03   8.5737903418E-03   4.7552171907E-02   3.5102267576E-03   5.1720763362E-03   1.1682632413E-01   1.1699342749E-01   1.2740258937E+04
          43   1.1250992922E-03   6.7028436015E-03   4.9083912950E-02   3.5883654227E-03   5.2401651281E-03   1.1682853033E-01   1.1700103074E-01   1.2737880213E+04
          44   1.1264318825E-03   6.9797732602E-03   4.9794841288E-02   3.5693429256E-03   5.2268528753E-03   1.1675252531E-01   1.1692395976E-01   1.2737449112E+04
          45   1.1276344621E-03   8.1807650939E-03   4.7105100409E-02   3.5393253991E-03   5.2134347086E-03   1.1684695673E-01   1.1701674249E-01   1.2740387871E+04
          46   1.1277013792E-03   8.6074587840E-03   4.7738516921E-02   3.5133550543E-03   5.1924884353E-03   1.1677047525E-01   1.1693865695E-01   1.2740099493E+04
          47   1.1279994330E-03   6.7185875820E-03   4.8941414362E-02   3.5909734206E-03   5.2481566901E-03   1.1682481190E-01   1.1699775602E-01   1.2737998460E+04
          48   1.1289699853E-03   7.0896272638E-03   4.8098245749E-02   3.5821181202E-03   5.2454713463E-03   1.1685285027E-01   1.1702536117E-01   1.2738896859E+04
          49   1.1289971590E-03   8.5424721882E-03   4.7215334976E-02   3.5222828249E-03   5.2030863990E-03   1.1680620942E-01   1.1697507915E-01   1.2740515081E+04
          50   1.1375580469E-03   8.6700493176E-03   4.7532877458E-02   3.5191201512E-03   5.2165647589E-03   1.1673824200E-01   1.1690771531E-01   1.2740304960E+04
          51   1.1440727605E-03   8.1056638477E-03   4.7041455311E-02   3.5546872223E-03   5.2572238368E-03   1.1678666438E-01   1.1695896366E-01   1.2740369772E+04
          52   1.1467687353E-03   7.0815102625E-03   4.9906467837E-02   3.5774196359E-03   5.2725086529E-03   1.1664943482E-01   1.1682331926E-01   1.2737382232E+04
          53   1.1472190395E-03   6.8747763277E-03   4.9971252583E-02   3.5869197352E-03   5.2804173258E-03   1.1665765886E-01   1.1683217952E-01   1.2737217101E+04
          54   1.1486907200E-03   8.7237125825E-03   4.7557132625E-02   3.5239617177E-03   5.2417847549E-03   1.1668538650E-01   1.1685621095E-01   1.2740302719E+04
          55   1.1496428158E-03   6.5445967827E-03   4.9453067809E-02   3.6092507755E-03   5.3032207097E-03   1.1670696165E-01   1.1688312855E-01   1.2737457041E+04
          56   1.1545179773E-03   7.0625477269E-03   4.8033378842E-02   3.6015652184E-03   5.3103346997E-03   1.1674852722E-01   1.1692471738E-01   1.2738892377E+04
          57   1.1558464143E-03   6.5126396048E-03   4.9474653572E-02   3.6148346969E-03   5.3195386792E-03   1.1668064266E-01   1.1685776351E-01   1.2737411708E+04
          58   1.1567045045E-03   6.5217963220E-03   4.9690449691E-02   3.6129244569E-03   5.3192814599E-03   1.1666107691E-01   1.1683815663E-01   1.2737244508E+04
          59   1.1568414823E-03   6.8669666213E-03   4.8371652093E-02   3.6092089658E-03   5.3198228704E-03   1.1672871288E-01   1.1690560002E-01   1.2738500060E+04
          60   1.1583002885E-03   6.4999370252E-03   4.9484887979E-02   3.6170301722E-03   5.3259833069E-03   1.1667011921E-01   1.1684761753E-01   1.2737393609E+04
          61   1.1618121970E-03   8.7168836807E-03   4.7792662522E-02   3.5309485878E-03   5.2718827086E-03   1.1661401139E-01   1.1678650606E-01   1.2740080360E+04
          62   1.1638401369E-03   8.7885989258E-03   4.7435239997E-02   3.5324007791E-03   5.2778513818E-03   1.1662484557E-01   1.1679763771E-01   1.2740429929E+04
          63   1.1644206757E-03   7.2981363573E-03   4.7664789409E-02   3.6007188037E-03   5.3299626416E-03   1.1671448136E-01   1.1689159011E-01   1.2739321754E+04
          64   1.1658457517E-03   7.7152459243E-03   4.7214325669E-02   3.5862832983E-03   5.3229897604E-03   1.1670973752E-01   1.1688609190E-01   1.2739951599E+04
          65   1.1723440348E-03   8.2434980640E-03   4.8786855475E-02   3.5507747608E-03   5.3047633679E-03   1.1653476440E-01   1.1670946761E-01   1.2738936849E+04
          66   1.1724620250E-03   6.4363731384E-03   5.0000345229E-02   3.6248671734E-03   5.3584261670E-03   1.1657654748E-01   1.1675591555E-01   1.2736929585E+04
          67   1.1753585864E-03   8.3793982807E-03   4.6817963126E-02   3.5653143260E-03   5.3266839171E-03   1.1664835762E-01   1.1682433121E-01   1.2740695036E+04
          68   1.1770886360E-03   7.9530034697E-03   4.9196583039E-02   3.5637534295E-03   5.3228134566E-03   1.1650677781E-01   1.1668274062E-01   1.2738417839E+04
          69   1.1786970452E-03   6.3727975231E-03   4.9810270120E-02   3.6340095673E-03   5.3779761537E-03   1.1656701837E-01   1.1674758423E-01   1.2737040765E+04
          70   1.1789726058E-03   8.7128449833E-03   4.7948608442E-02   3.5413025347E-03   5.3125075783E-03   1.1653084917E-01   1.1670562270E-01   1.2739926777E+04
          71   1.1804762138E-03   6.4681701231E-03   4.9205443617E-02   3.6364661211E-03   5.3846878684E-03   1.1659513960E-01   1.1677604775E-01   1.2737572358E+04
          72   1.1876227083E-03   8.3190080642E-03   4.6768006378E-02   3.5769792401E-03   5.3594030743E-03   1.1660379866E-01   1.1678169311E-01   1.2740685728E+04
          73   1.1883176936E-03   7.0739907698E-03   4.7891291460E-02   3.6255537821E-03   5.3947687620E-03   1.1661090407E-01   1.1679191375E-01   1.2738975977E+04
          74   1.1906312694E-03   6.3140220817E-03   4.9851939821E-02   3.6446236635E-03   5.4092279763E-03   1.1651593404E-01   1.1669835438E-01   1.2736962336E+04
          75   1.1915894855E-03   6.4067958191E-03   5.0224763077E-02   3.6372716552E-03   5.4046434196E-03   1.1647935054E-01   1.1666138615E-01   1.2736713604E+04
          76   1.1981350955E-03   8.9132544334E-03   4.6961771109E-02   3.5543908378E-03   5.3619953322E-03   1.1650318368E-01   1.1668066033E-01   1.2740889299E+04
          77   1.1982587985E-03   7.0518332023E-03   5.0183680274E-02   3.6114462508E-03   5.3979007859E-03   1.1640960159E-01   1.1659063093E-01   1.2737087477E+04
          78   1.2018069269E-03   6.3041351285E-03   4.9522562588E-02   3.6559271558E-03   5.4403350720E-03   1.1649078548E-01   1.1667504510E-01   1.2737206586E+04
          79   1.2021587930E-03   8.9428287288E-03   4.7044884757E-02   3.5549371515E-03   5.3699299902E-03   1.1647833549E-01   1.1665623157E-01   1.2740836725E+04
          80   1.2068479370E-03   8.9666356459E-03   4.7178590134E-02   3.5557166707E-03   5.3791737696E-03   1.1644764553E-01   1.1662603818E-01   1.2740730028E+04
          81   1.2084244466E-03   8.9567650738E-03   4.6940157396E-02   3.5595334343E-03   5.3857552300E-03   1.1645801362E-01   1.1663681054E-01   1.2740932219E+04
          82   1.2088255435E-03   6.6089779500E-03   5.0366636269E-02   3.6380613945E-03   5.4383753368E-03   1.1638076567E-01   1.1656454879E-01   1.2736697401E+04
          83   1.2116599300E-03   6.2967725556E-03   4.9453316557E-02   3.6637046943E-03   5.4655833555E-03   1.1645297976E-01   1.1663872354E-01   1.2737250541E+04
          84   1.2119984775E-03   7.2041792333E-03   5.0147433584E-02   3.6139334650E-03   5.4264307542E-03   1.1634251458E-01   1.1652505037E-01   1.2737190900E+04
          85   1.2125036906E-03   8.9020994946E-03   4.7715128000E-02   3.5574187912E-03   5.3899095529E-03   1.1639153771E-01   1.1657056406E-01   1.2740222049E+04
          86   1.2125991440E-03   7.4341383317E-03   4.7338322344E-02   3.6303442478E-03   5.4468694962E-03   1.1651914494E-01   1.1670286596E-01   1.2739627196E+04
          87   1.2130054924E-03   6.8342179161E-03   4.8199731764E-02   3.6509267123E-03   5.4613020676E-03   1.1649850198E-01   1.1668357233E-01   1.2738560218E+04
          88   1.2152860880E-03   8.2845419469E-03   4.8892165315E-02   3.5770377737E-03   5.4073501435E-03   1.1634178954E-01   1.1652230099E-01   1.2738847044E+04
          89   1.2192633079E-03   8.6030483682E-03   4.8391281942E-02   3.5695473287E-03   5.4104571691E-03   1.1633735643E-01   1.1651778927E-01   1.2739457410E+04
          90   1.2207264240E-03   6.3245758802E-03   4.9267305491E-02   3.6703738105E-03   5.4886982314E-03   1.1642442350E-01   1.1661150818E-01   1.2737407743E+04
          91   1.2257693775E-03   8.1024032405E-03   4.6686500110E-02   3.6139130247E-03   5.4613540378E-03   1.1646134881E-01   1.1664532790E-01   1.2740585063E+04
          92   1.2303449771E-03   7.9506289402E-03   4.6767772996E-02   3.6234252024E-03   5.4772391420E-03   1.1644655797E-01   1.1663160044E-01   1.2740417863E+04
          93   1.2332090332E-03   8.4403531688E-03   4.8717522557E-02   3.5835285017E-03   5.4471119139E-03   1.1626690315E-01   1.1644958339E-01   1.2739078366E+04
          94   1.2396766385E-03   6.2405882437E-03   5.0510417320E-02   3.6754838883E-03   5.5265196732E-03   1.1626023277E-01   1.1644953124E-01   1.2736370068E+04
          95   1.2454616209E-03   6.0459523073E-03   4.9923381098E-02   3.6944394899E-03   5.5536102656E-03   1.1628827115E-01   1.1647941224E-01   1.2736719637E+04
          96   1.2537292975E-03   9.1302886064E-03   4.6890515099E-02   3.5825139190E-03   5.4901267527E-03   1.1625778835E-01   1.1644247184E-01   1.2741075115E+04
          97   1.2538821160E-03   6.0253097427E-03   5.0387826089E-02   3.6967520324E-03   5.5706318058E-03   1.1622022086E-01   1.1641236039E-01   1.2736345591E+04
          98   1.2562852659E-03   6.2476167280E-03   4.9198514206E-02   3.6990924480E-03   5.5796736253E-03   1.1627834844E-01   1.1647089919E-01   1.2737397229E+04
          99   1.2571987957E-03   8.1538077872E-03   4.9232681233E-02   3.6083839205E-03   5.5109095503E-03   1.1614861788E-01   1.1633525688E-01   1.2738477479E+04
         100   1.2582331361E-03   8.3051300216E-03   4.9009530698E-02   3.6040672983E-03   5.5100559899E-03   1.1614951900E-01   1.1633598232E-01   1.2738753274E+04
         101   1.2594464740E-03   7.7637424369E-03   4.9762812902E-02   3.6233239299E-03   5.5255717113E-03   1.1612811993E-01   1.1631595186E-01   1.2737809885E+04
         102   1.2627512047E-03   7.1450579668E-03   4.7568004907E-02   3.6761184671E-03   5.5781010348E-03   1.1630519568E-01   1.1649689953E-01   1.2739233500E+04
         103   1.2667072752E-03   6.9273008539E-03   5.0489822686E-02   3.6611970397E-03   5.5673425557E-03   1.1610028871E-01   1.1629134407E-01   1.2736752387E+04
         104   1.2704326048E-03   8.5596840363E-03   4.6310888460E-02   3.6262171631E-03   5.5572886340E-03   1.1626490411E-01   1.1645411472E-01   1.2741194568E+04
         105   1.2725115848E-03   9.0245052772E-03   4.6405969703E-02   3.6048105824E-03   5.5443822746E-03   1.1621841862E-01   1.1640642448E-01   1.2741427959E+04
         106   1.2732377748E-03   9.1674690016E-03   4.6684035556E-02   3.5959106849E-03   5.5381034251E-03   1.1618687933E-01   1.1637436183E-01   1.2741282305E+04
         107   1.2735481057E-03   7.9396873771E-03   4.9582851595E-02   3.6262599019E-03   5.5551266099E-03   1.1606872871E-01   1.1625815660E-01   1.2738063616E+04
         108   1.2735835967E-03   7.4619844722E-03   4.7109574140E-02   3.6727681142E-03   5.5973586071E-03   1.1626916113E-01   1.1646174256E-01   1.2739808014E+04
         109   1.2754029602E-03   8.1145667350E-03   4.6491954529E-02   3.6489021924E-03   5.5838710373E-03   1.1626087495E-01   1.1645207232E-01   1.2740742783E+04
         110   1.2781509379E-03   6.9366628695E-03   4.7834895466E-02   3.6940269672E-03   5.6208642459E-03   1.1623321981E-01   1.1642766569E-01   1.2738886172E+04
         111   1.2784265845E-03   9.1380673635E-03   4.7440719714E-02   3.5935145230E-03   5.5440599281E-03   1.1611565958E-01   1.1630346662E-01   1.2740610230E+04
         112   1.2825570122E-03   7.9139502129E-03   4.9648344234E-02   3.6329606077E-03   5.5773208247E-03   1.1602739101E-01   1.1621815854E-01   1.2737996391E+04
         113   1.2840265723E-03   8.3985590292E-03   4.6312146854E-02   3.6430153827E-03   5.5961751350E-03   1.1621745535E-01   1.1640913050E-01   1.2741084078E+04
         114   1.2861842974E-03   8.0488900347E-03   4.9465104440E-02   3.6307642033E-03   5.5829063002E-03   1.1601580071E-01   1.1620678683E-01   1.2738231678E+04
         115   1.2866425769E-03   9.2280734785E-03   4.6868956110E-02   3.6003165012E-03   5.5664024880E-03   1.1611372269E-01   1.1630281042E-01   1.2741164231E+04
         116   1.2877041569E-03   8.3670363103E-03   4.9018745241E-02   3.6209918762E-03   5.5791822113E-03   1.1601943627E-01   1.1620993266E-01   1.2738793953E+04
         117   1.2895737213E-03   6.7771265284E-03   4.8057178963E-02   3.7073289644E-03   5.6525443290E-03   1.1617817884E-01   1.1637467415E-01   1.2738610378E+04
         118   1.2912372001E-03   8.6714718486E-03   4.6205610630E-02   3.6360108596E-03   5.6046896877E-03   1.1617595193E-01   1.1636788615E-01   1.2741360217E+04
         119   1.2927396273E-03   5.9169385296E-03   4.9811838929E-02   3.7341020560E-03   5.6755529621E-03   1.1609613526E-01   1.1629474641E-01   1.2736723429E+04
         120   1.2948244659E-03   5.8354314707E-03   5.0460018018E-02   3.7332556413E-03   5.6775071055E-03   1.1604691533E-01   1.1624567881E-01   1.2736183735E+04
         121   1.2951949791E-03   6.5684045434E-03   4.8396459068E-02   3.7179374861E-03   5.6707746685E-03   1.1614324222E-01   1.1634102224E-01   1.2738214441E+04
         122   1.2982042521E-03   5.8115146136E-03   5.0341493304E-02   3.7378621442E-03   5.6878254830E-03   1.1604169503E-01   1.1624111991E-01   1.2736260612E+04
         123   1.2984630751E-03   7.5296176730E-03   4.6958486834E-02   3.6878958029E-03   5.6569538976E-03   1.1616747930E-01   1.1636358945E-01   1.2739971766E+04
         124   1.2991601642E-03   9.2677724127E-03   4.6739700261E-02   3.6081172673E-03   5.5964599840E-03   1.1606703004E-01   1.1625787860E-01   1.2741308506E+04
         125   1.3062243766E-03   8.1769152507E-03   4.9352749411E-02   3.6393175445E-03   5.6277871305E-03   1.1592985227E-01   1.1612341395E-01   1.2738414219E+04
         126   1.3065955446E-03   8.6306462496E-03   4.8669448995E-02   3.6246209606E-03   5.6185328255E-03   1.1594611390E-01   1.1613874081E-01   1.2739258666E+04
         127   1.3077861339E-03   9.2446445974E-03   4.7247883345E-02   3.6101167014E-03   5.6129279434E-03   1.1599787148E-01   1.1618969012E-01   1.2740861547E+04
         128   1.3110830837E-03   6.7327689205E-03   5.0736191915E-02   3.6983881864E-03   5.6804884818E-03   1.1590277716E-01   1.1610081730E-01   1.2736466768E+04
         129   1.3136153762E-03   7.4833672016E-03   4.6971476411E-02   3.7002649786E-03   5.6953897714E-03   1.1610391392E-01   1.1630240003E-01   1.2739935741E+04
         130   1.3149467389E-03   6.1950896847E-03   5.0898886359E-02   3.7253916960E-03   5.7087852422E-03   1.1590673382E-01   1.1610701838E-01   1.2736047216E+04
         131   1.3190790448E-03   8.4120624371E-03   4.6180208497E-02   3.6673365660E-03   5.6819094378E-03   1.1607559588E-01   1.1627242757E-01   1.2741217321E+04
         132   1.3199327759E-03   9.2912332231E-03   4.7134605697E-02   3.6171769708E-03   5.6415917841E-03   1.1595130313E-01   1.1614480713E-01   1.2741000823E+04
         133   1.3206546174E-03   8.1461120739E-03   4.9440722088E-02   3.6496835697E-03   5.6629498715E-03   1.1586424641E-01   1.1605995342E-01   1.2738333549E+04
         134   1.3228128231E-03   9.1524477999E-03   4.6221459298E-02   3.6344369556E-03   5.6629955921E-03   1.1600952393E-01   1.1620451064E-01   1.2741693066E+04
         135   1.3247621073E-03   6.7840317618E-03   5.0744465231E-02   3.7051418511E-03   5.7117107012E-03   1.1583976074E-01   1.1603965651E-01   1.2736496588E+04
         136   1.3296662299E-03   7.3096559573E-03   4.7164716106E-02   3.7176085829E-03   5.7389539149E-03   1.1603188626E-01   1.1623319163E-01   1.2739675288E+04
         137   1.3338876682E-03   5.8329950798E-03   5.0889756567E-02   3.7559341669E-03   5.7688959582E-03   1.1584536427E-01   1.1604971187E-01   1.2735867433E+04
         138   1.3346650962E-03   5.7523488148E-03   5.0023700235E-02   3.7686852048E-03   5.7822318936E-03   1.1590642308E-01   1.1611173974E-01   1.2736483316E+04
         139   1.3375554222E-03   5.7346598821E-03   5.0091581631E-02   3.7708658144E-03   5.7893014788E-03   1.1588999572E-01   1.1609576456E-01   1.2736421952E+04
         140   1.3389812711E-03   7.7373934108E-03   5.0043816808E-02   3.6757616907E-03   5.7166919415E-03   1.1576970105E-01   1.1596902807E-01   1.2737613727E+04
         141   1.3392626816E-03   5.6755318753E-03   5.0292703141E-02   3.7729720956E-03   5.7937853845E-03   1.1587197328E-01   1.1607806622E-01   1.2736235963E+04
         142   1.3435082462E-03   6.1204423112E-03   5.1022569597E-02   3.7472767659E-03   5.7799942168E-03   1.1577747971E-01   1.1598221943E-01   1.2735929142E+04
         143   1.3486001179E-03   5.9423533184E-03   4.9408716552E-02   3.7748693281E-03   5.8148721088E-03   1.1587640638E-01   1.1608360751E-01   1.2737069723E+04
         144   1.3534142672E-03   6.5371053031E-03   4.8275417757E-02   3.7602377815E-03   5.8149260525E-03   1.1589858228E-01   1.1610527175E-01   1.2738314244E+04
         145   1.3539920039E-03   6.6009982001E-03   4.8167051604E-02   3.7585839745E-03   5.8149487483E-03   1.1589975271E-01   1.1610638768E-01   1.2738438179E+04
         146   1.3557303578E-03   5.7937124673E-03   5.0995030735E-02   3.7717168746E-03   5.8225640200E-03   1.1574420032E-01   1.1595192111E-01   1.2735781248E+04
         147   1.3572304027E-03   8.1327430175E-03   4.9556277714E-02   3.6738821112E-03   5.7504912884E-03   1.1570117431E-01   1.1590223163E-01   1.2738269255E+04
         148   1.3612225111E-03   5.7441468861E-03   4.9815655901E-02   3.7891886954E-03   5.8492414826E-03   1.1580399550E-01   1.1601352055E-01   1.2736652412E+04
         149   1.3648896682E-03   8.2957498837E-03   4.9346457282E-02   3.6732837675E-03   5.7647896584E-03   1.1567306343E-01   1.1587486103E-01   1.2738549531E+04
         150   1.3706526257E-03   7.6695949321E-03   5.0195969259E-02   3.6989298547E-03   5.7941412813E-03   1.1562751014E-01   1.1583166776E-01   1.2737486172E+04
         151   1.3770765957E-03   6.4514303977E-03   5.1029026412E-02   3.7539904791E-03   5.8485500823E-03   1.1561169389E-01   1.1582038571E-01   1.2736141848E+04
         152   1.3771217601E-03   8.7511577848E-03   4.8680042709E-02   3.6662392929E-03   5.7834735855E-03   1.1563903829E-01   1.1584160330E-01   1.2739407250E+04
         153   1.3784653839E-03   8.0509547880E-03   4.9743730304E-02   3.6902836029E-03   5.8027811545E-03   1.1560266195E-01   1.1580702013E-01   1.2738091540E+04
         154   1.3831375583E-03   7.7828596576E-03   5.0106917441E-02   3.7027717041E-03   5.8206901343E-03   1.1557352565E-01   1.1577923296E-01   1.2737643892E+04
         155   1.3840744434E-03   8.3562286674E-03   4.6015073095E-02   3.7153759434E-03   5.8422906394E-03   1.1581184665E-01   1.1601862007E-01   1.2741372283E+04
         156   1.3864950792E-03   8.8386957853E-03   4.8568288491E-02   3.6694419181E-03   5.8036916189E-03   1.1560170903E-01   1.1580545226E-01   1.2739572727E+04
         157   1.3895570273E-03   8.5482095961E-03   4.9035698788E-02   3.6808160223E-03   5.8174087784E-03   1.1557431284E-01   1.1577915374E-01   1.2739002522E+04
         158   1.3905235434E-03   9.4976880665E-03   4.6490839079E-02   3.6609313157E-03   5.8095474708E-03   1.1568419799E-01   1.1588782044E-01   1.2741783906E+04
         159   1.3905780668E-03   7.7537673148E-03   5.0157875525E-02   3.7086891743E-03   5.8391770353E-03   1.1553984232E-01   1.1574673009E-01   1.2737597524E+04
         160   1.3930661399E-03   9.4159051198E-03   4.7233733360E-02   3.6593360423E-03   5.8110407903E-03   1.1562896022E-01   1.1583270426E-01   1.2741093903E+04
         161   1.3968131826E-03   5.5607701444E-03   5.0992484449E-02   3.8110477503E-03   5.9313470848E-03   1.1557594936E-01   1.1579078130E-01   1.2735694545E+04
         162   1.3977910459E-03   5.5378438624E-03   5.0261128710E-02   3.8198519499E-03   5.9416947366E-03   1.1562305632E-01   1.1583862118E-01   1.2736231309E+04
         163   1.3985136180E-03   8.6733645093E-03   4.8862774146E-02   3.6825274338E-03   5.8357775954E-03   1.1554066058E-01   1.1574654014E-01   1.2739240395E+04
         164   1.3990608531E-03   9.3306629038E-03   4.7570045107E-02   3.6641320826E-03   5.8251105574E-03   1.1558638995E-01   1.1579106753E-01   1.2740760882E+04
         165   1.3997415629E-03   8.9285311772E-03   4.8452679727E-02   3.6751596306E-03   5.8330794235E-03   1.1554816993E-01   1.1575366598E-01   1.2739750959E+04
         166   1.4001169495E-03   6.7228026167E-03   4.7872115217E-02   3.7868073991E-03   5.9248254887E-03   1.1571110738E-01   1.1592456098E-01   1.2738792402E+04
         167   1.4026588309E-03   6.6028528326E-03   4.8050405711E-02   3.7926208095E-03   5.9338278372E-03   1.1569454537E-01   1.1590868006E-01   1.2738577972E+04
